Brand Name,Generic Name,Tot_Mftr,Manufacturer,2017 Total Spending,2017 Total Dosage Units,2017 Total Claims,"2017 Total 
Beneficiaries",2017 Average Spending Per Dosage Unit (Weighted),"2017 Average 
Spending Per Claim","2017 Average 
Spending Per Beneficiary","2017 Outlier 
Flag",2018 Total Spending,2018 Total Dosage Units,2018 Total Claims,"2018 Total 
Beneficiaries",2018 Average Spending Per Dosage Unit (Weighted),"2018 Average 
Spending Per Claim","2018 Average 
Spending Per Beneficiary","2018 Outlier 
Flag"
Rabeprazole Sodium,Rabeprazole Sodium,7,Overall,13018202.1,13306343,192683,51758,0.976826916,67.56279537,251.5205785,0,14898838.96,13125581,184094,51752,1.134701739,80.93060589,287.8891436,0
Rabeprazole Sodium,Rabeprazole Sodium,1,Torrent Pharmac,1261806.68,1340909,20508,9857,0.941008435,61.52753462,128.0112286,0,4271443.41,3607475,52962,17960,1.184053503,80.6510972,237.8309248,0
Rabeprazole Sodium,Rabeprazole Sodium,1,Teva USA,2767131.78,2980298,46797,14393,0.928474864,59.13053786,192.2553867,0,593650.93,556629,10182,4891,1.066510962,58.30396091,121.3761869,0
Rabeprazole Sodium,Rabeprazole Sodium,1,Lupin Pharmaceu,4652666.01,4476114,62901,18842,1.039443144,73.96807698,246.9305812,0,4220651.95,3653045,47639,17677,1.155379129,88.59656899,238.7651723,0
Rabeprazole Sodium,Rabeprazole Sodium,1,Kremers/Lannett,4336597.63,4509022,62477,20328,0.96176014,69.41110537,213.331249,0,5812150.6,5307232,73298,25407,1.095137842,79.29480477,228.7617822,0
Rabeprazole Sodium,Rabeprazole Sodium,1,Aurobindo Pharm,,,,,,,,,,,,,,,,
Rabeprazole Sodium,Rabeprazole Sodium,1,Ascend Laborato,,,,,,,,,942.07,1200,13,13,0.785058333,72.46692308,72.46692308,1
Rabeprazole Sodium,Rabeprazole Sodium,1,Advagen Pharma,,,,,,,,,,,,,,,,
Radicava,Edaravone,1,Overall,8761573.01,1578200,879,288,5.551624008,9967.659852,30422.12851,0,64233759.65,11461420,5837,775,5.604345679,11004.58449,82882.27052,0
Radicava,Edaravone,1,Mitsubishi Tana,8761573.01,1578200,879,288,5.551624008,9967.659852,30422.12851,0,64233759.65,11461420,5837,775,5.604345679,11004.58449,82882.27052,0
Ragwitek,Weed Pollen-Short Ragweed,1,Overall,,,,123,,,,,,,,,,,,
Ragwitek,Weed Pollen-Short Ragweed,1,"Alk-Abello, Inc",,,,,,,,,,,,,,,,
Raloxifene HCl,Raloxifene HCl,8,Overall,143944816.9,58114600.7,1005508,243224,2.472975009,143.156312,591.8199558,0,150042649.2,63418896.5,1071955,227113,2.360044357,139.9710335,660.6519625,0
Raloxifene HCl,Raloxifene HCl,1,Teva USA,33524109.02,15321177,278058,76183,2.188089663,120.5651663,440.0471105,0,36101821.29,15925016,273127,76193,2.26698807,132.1796135,473.8207091,0
Raloxifene HCl,Raloxifene HCl,1,Prasco Labs,47366377.74,17491570,283164,86460,2.707954617,167.2754225,547.8415191,0,45378804.39,18045756.5,287534,84575,2.514652372,157.8206556,536.5510422,0
Raloxifene HCl,Raloxifene HCl,1,Major Pharmaceu,,,,,,,,,,,,,,,,
Raloxifene HCl,Raloxifene HCl,1,Exelan Pharmace,33310.93,12076,288,146,2.758440709,115.6629514,228.1570548,0,92955.89,37551,891,408,2.475457112,104.3275982,227.8330637,0
Raloxifene HCl,Raloxifene HCl,1,Dr.Reddy'S Lab,11134024.3,4418438,76689,33200,2.51990054,145.1841112,335.3621777,0,25419370.14,10832026,192643,61632,2.346686589,131.9506556,412.4378592,0
Raloxifene HCl,Raloxifene HCl,1,"Cipla USA, Inc.",27446645.45,11521394,184650,49655,2.38223304,148.6414593,552.7468624,0,23918830.21,9866233,155856,44883,2.42431232,153.467497,532.9151396,0
Raloxifene HCl,Raloxifene HCl,1,Aurobindo Pharm,,,,,,,,,,,,,,,,
Raloxifene HCl,Raloxifene HCl,1,Amneal Pharmace,24440349.49,9349945.7,182659,62259,2.613956302,133.8031495,392.5593005,0,19130867.24,8712314,161904,48074,2.195842257,118.1617949,397.9462337,0
Ramelteon,Ramelteon,7,Overall,,,,,,,,,,,,,,,,
Ramelteon,Ramelteon,1,Zydus Pharmaceu,,,,,,,,,,,,,,,,
Ramelteon,Ramelteon,1,Upsher-Smith La,,,,,,,,,,,,,,,,
Ramelteon,Ramelteon,1,"Trupharma, LLC.",,,,,,,,,,,,,,,,
Ramelteon,Ramelteon,1,Teva USA,,,,,,,,,,,,,,,,
Ramelteon,Ramelteon,1,Granules Pharma,,,,,,,,,,,,,,,,
Ramelteon,Ramelteon,1,Dr.Reddy'S Lab,,,,,,,,,,,,,,,,
Ramelteon,Ramelteon,1,Avkare,,,,,,,,,,,,,,,,
Ramipril,Ramipril,12,Overall,29207496.8,149492573,1972024,488345,0.197033123,14.8109236,59.80914476,0,31921572.44,169120990.5,2080729,469874,0.191251574,15.34153292,67.93645199,0
Ramipril,Ramipril,1,Zydus Pharmaceu,3787849.71,19448193,254366,72403,0.198105795,14.89133654,52.31619836,0,3870105.8,22080763,261339,77559,0.179563129,14.80875721,49.89886151,0
Ramipril,Ramipril,1,West-Ward/Hikma,694094.83,3148900,51773,21972,0.220424539,13.40650204,31.58997042,0,630031.45,3021779,52563,16862,0.208496866,11.98621559,37.36398114,0
Ramipril,Ramipril,1,Roxane/West-War,3125435.57,15971602,214796,91226,0.199980773,14.55071589,34.26035966,0,3123227.65,15565683.67,220965,81523,0.204538809,14.1344903,38.31099996,0
Ramipril,Ramipril,1,Rising Pharm,275663.65,1536482,20032,8929,0.179370066,13.76116464,30.8728469,0,1099093.69,6674052,87631,32574,0.166307752,12.54229314,33.74144072,0
Ramipril,Ramipril,1,Lupin Pharmaceu,13987869.24,74401831,956322,237263,0.188247371,14.62673581,58.95512254,0,11994499.65,67985944.8,776689,210462,0.176774947,15.44311771,56.99128418,0
Ramipril,Ramipril,1,Exelan Pharmace,9651.67,40747,758,250,0.234905964,12.73307388,38.60668,0,3849.18,13159,281,90,0.297620469,13.69814947,42.76866667,0
Ramipril,Ramipril,1,Dr.Reddy'S Lab,10409.08,51908,1149,323,0.199046095,9.059251523,32.22625387,0,9574.23,48031,1028,311,0.199767085,9.313453307,30.78530547,0
Ramipril,Ramipril,1,Chartwell Rx Ll,,,,,,,,,,,,,,,,
Ramipril,Ramipril,1,Camber Pharmace,4263.52,25613,466,152,0.16605359,9.149184549,28.04947368,0,3720.82,23985,434,143,0.157426365,8.573317972,26.01972028,0
Ramipril,Ramipril,1,Bluepoint Labor,1200165.15,5214079,92325,19475,0.229068973,12.99935175,61.62593838,0,1172379.41,5669551,93748,23239,0.207263634,12.50564716,50.44878911,0
Ramipril,Ramipril,1,Aurobindo Pharm,5927750.55,28741636,362462,117937,0.206863399,16.35412967,50.26200895,0,9987393.02,47887416,583000,186351,0.210355814,17.13103434,53.59452335,0
Ramipril,Ramipril,1,Accord Healthca,184343.83,911582,17575,6658,0.202802677,10.48898037,27.68756834,0,27697.54,150626,3051,1045,0.184376435,9.078184202,26.50482297,0
Ranexa,Ranolazine,1,Overall,599382657.9,90463923.46,1141508,212556,6.589000607,525.0796822,2819.881151,0,658244867.8,95008014.5,1157970,217976,6.88816878,568.4472549,3019.804326,0
Ranexa,Ranolazine,1,Gilead Sciences,599382657.9,90463923.46,1141508,212556,6.589000607,525.0796822,2819.881151,0,658244867.8,95008014.5,1157970,217976,6.88816878,568.4472549,3019.804326,0
Ranitidine HCl*,Ranitidine HCl,2,Overall,57448026.47,414747676.5,6036186,2146875,0.143408368,9.517272408,26.75890607,0,64148800.39,455015838,6269102,2318928,0.145921013,10.23253416,27.66312727,0
Ranitidine HCl*,Ranitidine HCl,1,Strides Pharma,15577764.41,114131960.1,1615610,508843,0.140910999,9.642032675,30.61408806,0,28607836.14,205707580.1,2823763,795051,0.143242824,10.13110383,35.98239124,0
Ranitidine HCl*,Ranitidine HCl,1,Amneal Pharmace,41870262.06,300615716.5,4420576,1171406,0.144321094,9.47167565,35.74359536,0,35540964.25,249308257.9,3445339,956699,0.148116028,10.31566538,37.14957813,0
Ranolazine ER,Ranolazine,15,Overall,,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,Westminster Pha,,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,Sun Pharmaceuti,,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,Sciegen Pharmac,,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,"Micro Labs USA,",,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,Lupin Pharmaceu,,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,Lifestar Pharma,,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,"Gsms, Inc.",,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,Glenmark Pharma,,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,Viona Pharmaceu,,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,Avkare,,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,Ascend Laborato,,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,Amerigen Pharma,,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,Ajanta Pharma L,,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,Actavis/Teva,,,,,,,,,,,,,,,,
Ranolazine ER,Ranolazine,1,AHP,,,,,,,,,,,,,,,,
Rapaflo,Silodosin,1,Overall,,,,68435,,,,,44455456.92,5425321,105262,59172,8.194165337,422.3314864,751.2921132,0
Rapaflo,Silodosin,1,Allergan Inc.,,,,,,,,,44455456.92,5425321,105262,41208,8.194165337,422.3314864,1078.806468,0
Rapamune,Sirolimus,1,Overall,4585196.69,177085,2349,458,26.41363457,1951.978157,10011.34649,0,3359065.83,123953,1634,318,27.63928566,2055.731842,10563.10009,0
Rapamune,Sirolimus,1,Wyeth/Pfizer,4585196.69,177085,2349,458,26.41363457,1951.978157,10011.34649,0,3359065.83,123953,1634,318,27.63928566,2055.731842,10563.10009,0
Rasagiline Mesylate,Rasagiline Mesylate,7,Overall,123809216.9,8271510.5,189374,39114,14.97516141,653.7814956,3165.342766,0,134243617.7,10269896.5,223543,39386,13.10734872,600.5270471,3408.409529,0
Rasagiline Mesylate,Rasagiline Mesylate,1,Teva USA,48833415.52,3240399,75210,22079,15.07708384,649.2941832,2211.758482,0,53643510.17,4227780,89598,19964,12.71064762,598.7132544,2687.01213,0
Rasagiline Mesylate,Rasagiline Mesylate,1,Northstar Rx Ll,,,,,,,,,2915518.66,235509,5513,2465,12.37965351,528.8443062,1182.766191,0
Rasagiline Mesylate,Rasagiline Mesylate,1,Mylan,13585224.15,893144,21544,10107,15.21259381,630.5804006,1344.140116,0,15117677.64,1157319,25626,8604,13.06513123,589.93513,1757.052259,0
Rasagiline Mesylate,Rasagiline Mesylate,1,"Micro Labs USA,",,,,,,,,,,,,,,,,
Rasagiline Mesylate,Rasagiline Mesylate,1,Avet Pharmaceut,,,,,,,,,,,,,,,,
Rasagiline Mesylate,Rasagiline Mesylate,1,Ascend Laborato,193957.08,12402,345,320,15.63466184,562.1944348,606.115875,0,16713621.09,1175495,30305,7349,14.21785595,551.5136476,2274.271478,0
Rasagiline Mesylate,Rasagiline Mesylate,1,Alvogen Inc,61196620.19,4125565.5,92275,27172,14.83418762,663.1982681,2252.194178,0,45853290.13,3473793.5,72501,19648,13.2036695,632.4504508,2333.738301,0
Rasuvo,Methotrexate/PF,1,Overall,7259163.06,23238.9,12693,2577,342.8866365,571.9028646,2816.904563,0,9619518.9,30391,16216,3093,346.603231,593.211575,3110.093405,0
Rasuvo,Methotrexate/PF,1,"Medexus Pharma,",7259163.06,23238.9,12693,2577,342.8866365,571.9028646,2816.904563,0,9619518.9,30391,16216,3093,346.603231,593.211575,3110.093405,0
Ravicti,Glycerol Phenylbutyrate,1,Overall,35176371.51,205758,527,57,170.9599214,66748.33304,617129.3247,0,40112522.14,214475,536,55,187.0265632,74836.79504,729318.5844,0
Ravicti,Glycerol Phenylbutyrate,1,Horizon Therape,35176371.51,205758,527,57,170.9599214,66748.33304,617129.3247,0,40112522.14,214475,536,55,187.0265632,74836.79504,729318.5844,0
Rayaldee,Calcifediol,1,Overall,5122073.36,163760,4255,1333,31.27792721,1203.777523,3842.515649,0,20934903.92,639870,17188,3735,32.7174331,1217.995341,5605.061291,0
Rayaldee,Calcifediol,1,Opko Pharmaceut,5122073.36,163760,4255,1333,31.27792721,1203.777523,3842.515649,0,20934903.92,639870,17188,3735,32.7174331,1217.995341,5605.061291,0
Rayos,Prednisone,1,Overall,22304671.65,295074,5409,1395,75.61962972,4123.622047,15989.01194,0,25212874.52,303641,5659,1565,83.02153776,4455.358636,16110.46295,0
Rayos,Prednisone,1,Horizon Therape,22304671.65,295074,5409,1395,75.61962972,4123.622047,15989.01194,0,25212874.52,303641,5659,1565,83.02153776,4455.358636,16110.46295,0
Razadyne ER,Galantamine HBr,1,Overall,92221.98,8895,195,41,10.36662657,472.9332308,2249.316585,0,82776.01,7950,171,42,10.40056941,484.0702339,1970.857381,0
Razadyne ER,Galantamine HBr,1,Janssen Pharm.,92221.98,8895,195,41,10.36662657,472.9332308,2249.316585,0,82776.01,7950,171,42,10.40056941,484.0702339,1970.857381,0
Rebif,Interferon Beta-1a/Albumin,1,Overall,271163577.7,237004.5,38417,4209,1144.837819,7058.426677,64424.70365,0,259379037.5,210383.5,33673,3759,1233.714477,7702.878789,69002.13819,0
Rebif,Interferon Beta-1a/Albumin,1,"Emd Serono, Inc",271163577.7,237004.5,38417,4209,1144.837819,7058.426677,64424.70365,0,259379037.5,210383.5,33673,3759,1233.714477,7702.878789,69002.13819,0
Rebif Rebidose,Interferon Beta-1a/Albumin,1,Overall,151475152.3,132324.1,20625,2620,1147.572295,7344.249808,57814.94362,0,158832414.2,128729.4,19888,2514,1236.471834,7986.344235,63179.16235,0
Rebif Rebidose,Interferon Beta-1a/Albumin,1,"Emd Serono, Inc",151475152.3,132324.1,20625,2620,1147.572295,7344.249808,57814.94362,0,158832414.2,128729.4,19888,2514,1236.471834,7986.344235,63179.16235,0
Reblozyl,Luspatercept-Aamt,1,Overall,,,,,,,,,,,,,,,,
Reblozyl,Luspatercept-Aamt,1,Celgene/BMS,,,,,,,,,,,,,,,,
Recarbrio,Imipenem/Cilastatin/Relebactam,1,Overall,,,,,,,,,,,,,,,,
Recarbrio,Imipenem/Cilastatin/Relebactam,1,Merck Sharp & D,,,,,,,,,,,,,,,,
Reclast,Zoledronic Acid/Mannitol-Water,1,Overall,120886.28,11901,120,119,10.15765734,1007.385667,1015.851092,0,103298.26,11300,113,113,9.141438938,914.1438938,914.1438938,0
Reclast,Zoledronic Acid/Mannitol-Water,1,Novartis,120886.28,11901,120,119,10.15765734,1007.385667,1015.851092,0,103298.26,11300,113,113,9.141438938,914.1438938,914.1438938,0
Reclipsen,Desogestrel-Ethinyl Estradiol,1,Overall,36791.78,67903,1497,1084,0.541828491,24.57700735,33.94075646,0,49566.35,77987,1816,419,0.635571954,27.2942456,118.296778,0
Reclipsen,Desogestrel-Ethinyl Estradiol,1,Teva USA,36791.78,67903,1497,616,0.541828491,24.57700735,59.72691558,0,49566.35,77987,1816,407,0.635571954,27.2942456,121.7846437,0
Recombivax Hb,Hepatitis B Virus Vaccine/PF,1,Overall,54751.54,555,552,382,98.09036679,99.18757246,143.3286387,0,44948.53,373.5,374,300,120.3487433,120.1832353,149.8284333,1
Recombivax Hb,Hepatitis B Virus Vaccine/PF,1,Merck Sharp & D,54751.54,555,552,382,98.09036679,99.18757246,143.3286387,0,44948.53,373.5,374,300,120.3487433,120.1832353,149.8284333,1
Rectiv,Nitroglycerin,1,Overall,1696617.95,90841.13,2880,1908,18.67675964,589.1034549,889.2127621,0,2109629.87,101910,3226,2127,20.70091129,653.9460229,991.8335073,0
Rectiv,Nitroglycerin,1,Aptalis/Allerga,1696617.95,90841.13,2880,1908,18.67675964,589.1034549,889.2127621,0,2109629.87,101910,3226,2127,20.70091129,653.9460229,991.8335073,0
Reditrex,Methotrexate/PF,1,Overall,,,,,,,,,,,,,,,,
Reditrex,Methotrexate/PF,1,Cumberland Phar,,,,,,,,,,,,,,,,
Reglan,Metoclopramide HCl,1,Overall,108670.42,42061,341,95,2.581716121,318.6815836,1143.899158,0,122236.86,42611,310,91,2.866987476,394.3124516,1343.262198,0
Reglan,Metoclopramide HCl,1,Ani Pharmaceuti,108670.42,42061,341,95,2.581716121,318.6815836,1143.899158,0,122236.86,42611,310,91,2.866987476,394.3124516,1343.262198,0
Regonol,Pyridostigmine Bromide,1,Overall,33398.32,2116,24,,15.7837051,1391.596667,,1,19904.83,1312,15,,15.17136433,1326.988667,,1
Regonol,Pyridostigmine Bromide,1,Sandoz,33398.32,2116,24,,15.7837051,1391.596667,,1,19904.83,1312,15,,15.17136433,1326.988667,,1
Regranex,Becaplermin,1,Overall,14129822.21,205380,10380,6435,68.7984332,1361.254548,2195.776567,0,13433946.94,185775,9322,5693,72.31299658,1441.101367,2359.730711,0
Regranex,Becaplermin,1,Smith&n/United,14129822.21,205380,10380,6435,68.7984332,1361.254548,2195.776567,0,13433946.94,185775,9322,5693,72.31299658,1441.101367,2359.730711,0
Relafen,Nabumetone,1,Overall,,,,,,,,,,,,,,,,
Relafen,Nabumetone,1,Blucrest Pharma,,,,,,,,,,,,,,,,
Relafen Ds,Nabumetone,1,Overall,,,,,,,,,,,,,,,,
Relafen Ds,Nabumetone,1,Carwin Associat,,,,,,,,,,,,,,,,
Relenza,Zanamivir,1,Overall,27689.38,9160,424,351,3.022858079,65.30514151,78.88712251,0,39489.77,12920,604,516,3.056483746,65.38041391,76.53056202,0
Relenza,Zanamivir,1,Glaxosmithkline,27689.38,9160,424,351,3.022858079,65.30514151,78.88712251,0,39489.77,12920,604,516,3.056483746,65.38041391,76.53056202,0
Relistor*,Methylnaltrexone Bromide,1,Overall,43672736.9,1249744,27551,8853,97.94783647,1585.159773,4933.100294,0,59613614.28,2251207.7,36434,10554,68.4670824,1636.20833,5648.437965,0
Relistor*,Methylnaltrexone Bromide,1,Salix Pharmaceu*,43672736.9,1249744,27551,8853,97.94783647,1585.159773,4933.100294,0,59613614.28,2251207.7,36434,10554,68.4670824,1636.20833,5648.437965,0
Relpax,Eletriptan Hydrobromide,1,Overall,28685015.89,534907,42848,11690,53.62611456,669.4598555,2453.808032,0,8149970.18,134867,9939,2413,60.43169623,819.999012,3377.525976,0
Relpax,Eletriptan Hydrobromide,1,Pfizer/Viatris,28685015.89,534907,42848,11690,53.62611456,669.4598555,2453.808032,0,8149970.18,134867,9939,2413,60.43169623,819.999012,3377.525976,0
Reltone,Ursodiol,1,Overall,,,,,,,,,,,,,,,,
Reltone,Ursodiol,1,Intra-Sana Labo,,,,,,,,,,,,,,,,
Remeron,Mirtazapine,2,Overall,1064574.77,193030.5,4004,723,5.514957013,265.8778147,1472.440899,0,1021634.62,181964,3715,724,5.606328265,275.0025895,1411.097541,0
Remeron,Mirtazapine,1,Organon LLC,,,,,,,,,,,,,,,,
Remeron,Mirtazapine,1,Merck Sharp & D,1064574.77,193030.5,4004,723,5.514957013,265.8778147,1472.440899,0,1021634.62,181964,3715,724,5.606328265,275.0025895,1411.097541,0
Remicade,Infliximab,1,Overall,83086234.52,79753.67,13316,2636,1041.78572,6239.579042,31519.81583,1,90852542.21,84541.25,14144,2781,1074.653405,6423.398064,32669.01913,1
Remicade,Infliximab,1,Janssen Biotech,83086234.52,79753.67,13316,2636,1041.78572,6239.579042,31519.81583,1,90852542.21,84541.25,14144,2781,1074.653405,6423.398064,32669.01913,1
Remodulin,Treprostinil Sodium,1,Overall,2587001.5,6340,178,30,427.1771592,14533.71629,86233.38333,0,4272068.05,11605,278,37,403.5987401,15367.15126,115461.2987,0
Remodulin,Treprostinil Sodium,1,United Therap,2587001.5,6340,178,30,427.1771592,14533.71629,86233.38333,0,4272068.05,11605,278,37,403.5987401,15367.15126,115461.2987,0
Rena-Vite Rx,Vit B Comp No.3/Folic/C/Biotin,1,Overall,1855.74,7486,124,51,0.247894737,14.96564516,36.38705882,0,841.39,3270,62,23,0.25730581,13.57080645,36.58217391,0
Rena-Vite Rx,Vit B Comp No.3/Folic/C/Biotin,1,Cypress Pharm.,1855.74,7486,124,51,0.247894737,14.96564516,36.38705882,0,841.39,3270,62,23,0.25730581,13.57080645,36.58217391,0
Renacidin,Citric Ac/Gluconolact/Mag Carb,1,Overall,1792158.77,9913799,9595,1656,0.180085005,186.7804867,1082.22148,0,2047225.2,11094290,10826,1867,0.184513469,189.1026418,1096.531976,0
Renacidin,Citric Ac/Gluconolact/Mag Carb,1,Guardian Chem.,1792158.77,9913799,9595,1656,0.180085005,186.7804867,1082.22148,0,2047225.2,11094290,10826,1867,0.184513469,189.1026418,1096.531976,0
Renagel,Sevelamer HCl,1,Overall,38533991.46,5613746,29275,8600,6.858674334,1316.276395,4480.696681,0,27764016.92,3963246.5,21427,6343,6.988806926,1295.749145,4377.111291,0
Renagel,Sevelamer HCl,1,Genzyme,38533991.46,5613746,29275,8600,6.858674334,1316.276395,4480.696681,0,27764016.92,3963246.5,21427,6343,6.988806926,1295.749145,4377.111291,0
Renal Caps,B Complex W-C No.20/Folic Acid,1,Overall,15043.22,29991,764,210,0.501591144,19.69007853,71.63438095,0,12957.92,26457,679,162,0.489772839,19.08382916,79.98716049,0
Renal Caps,B Complex W-C No.20/Folic Acid,1,Cypress Pharm.,15043.22,29991,764,210,0.501591144,19.69007853,71.63438095,0,12957.92,26457,679,162,0.489772839,19.08382916,79.98716049,0
Renflexis,Infliximab-Abda,2,Overall,,,,,,,,,41260.75,53,13,,778.504717,3173.903846,,1
Renflexis,Infliximab-Abda,1,Organon LLC,,,,,,,,,,,,,,,,
Renflexis,Infliximab-Abda,1,Merck Sharp & D,,,,,,,,,41260.75,53,13,,778.504717,3173.903846,,1
Reno Caps,B Complex W-C No.20/Folic Acid,1,Overall,9630.06,41017,1087,220,0.234782164,8.859300828,43.773,0,728.01,3266,70,63,0.222905695,10.40014286,11.55571429,0
Reno Caps,B Complex W-C No.20/Folic Acid,1,Nnodum Corp,9630.06,41017,1087,220,0.234782164,8.859300828,43.773,0,728.01,3266,70,63,0.222905695,10.40014286,11.55571429,0
Renvela,Sevelamer Carbonate,1,Overall,1315545308,224443622.6,891769,183809,6.144333015,1475.208611,7157.132175,0,653885706.7,109886753.2,422197,102826,6.284384005,1548.769192,6359.147557,0
Renvela,Sevelamer Carbonate,1,Genzyme,1315545308,224443622.6,891769,183809,6.144333015,1475.208611,7157.132175,0,653885706.7,109886753.2,422197,102826,6.284384005,1548.769192,6359.147557,0
Repaglinide,Repaglinide,6,Overall,15613880.86,36201746.79,251872,74421,0.434409061,61.99133234,209.804771,0,21305069.23,50570921.83,334570,77425,0.423488746,63.67895875,275.170413,0
Repaglinide,Repaglinide,1,Rising Pharm,3843150.89,8192076.79,51440,17729,0.471034423,74.71133145,216.7720058,0,7678805.4,16056681.33,106154,32943,0.479882821,72.33646777,233.0936891,0
Repaglinide,Repaglinide,1,Perrigo/Padagis,4894022.57,12954568,92114,30872,0.379178223,53.13006242,158.5262558,0,5213628.39,14799995,98318,30484,0.353457954,53.02821854,171.0283555,0
Repaglinide,Repaglinide,1,"Gsms, Inc.",244.12,1062,15,,0.230011455,16.27466667,,1,242.99,1076,13,,0.23145184,18.69153846,,1
Repaglinide,Repaglinide,1,Caraco/Sun Phar,2145325.04,3929229.5,32648,7225,0.552315567,65.71076452,296.9308014,0,1930956.71,4081099,33472,8264,0.477404004,57.68871624,233.6588468,0
Repaglinide,Repaglinide,1,Breckenridge,2687799.89,6259502.5,43622,12850,0.429937218,61.61569598,209.1673066,0,1742245.6,4223448,27146,9875,0.412947378,64.18056436,176.4299342,0
Repaglinide,Repaglinide,1,Aurobindo Pharm,2043338.35,4865308,32033,11462,0.420431283,63.7885415,178.2706639,0,4739190.14,11408622.5,69467,25784,0.414604409,68.22217945,183.803527,0
Repatha Pushtronex,Evolocumab,2,Overall,12142156.17,34441.875,8895,1956,352.5405098,1365.054094,6207.646304,0,28529497.98,80980,20588,3643,352.3030128,1385.73431,7831.319786,0
Repatha Pushtronex,Evolocumab,1,Amgen USA Inc.,,,,,,,,,,,,,,,,
Repatha Pushtronex,Evolocumab,1,Amgen,12142156.17,34441.875,8895,1956,352.5405098,1365.054094,6207.646304,0,28529497.98,80980,20588,3643,352.3030128,1385.73431,7831.319786,0
Repatha Sureclick,Evolocumab,2,Overall,126064740.9,221223,98001,17676,569.8536811,1286.361781,7131.972217,0,226502279,412501,177120,30278,549.0066477,1278.806905,7480.754311,0
Repatha Sureclick,Evolocumab,1,Amgen USA Inc.,,,,,,,,,5104629.21,22362,9648,6569,228.2724806,529.0867755,777.0785827,0
Repatha Sureclick,Evolocumab,1,Amgen,126064740.9,221223,98001,17676,569.8536811,1286.361781,7131.972217,0,221397649.8,390139,167472,28232,567.4840244,1321.998005,7842.081674,0
Repatha Syringe,Evolocumab,2,Overall,10862617.02,19043,8715,2262,570.4257218,1246.427656,4802.217958,0,23685880.73,41779,18544,4432,566.9636284,1277.280022,5344.287168,0
Repatha Syringe,Evolocumab,1,Amgen USA Inc.,,,,,,,,,35776.59,157,68,67,227.8763694,526.1263235,533.9789552,0
Repatha Syringe,Evolocumab,1,Amgen,10862617.02,19043,8715,2262,570.4257218,1246.427656,4802.217958,0,23650104.14,41622,18476,4389,568.2116222,1280.044606,5388.494905,0
Restasis,Cyclosporine,1,Overall,1048912659,136431840.9,1645855,565098,7.688180795,637.3056306,1856.160628,0,1058351643,124358500.5,1490793,501187,8.510488943,709.9252834,2111.690134,0
Restasis,Cyclosporine,1,Allergan Inc.,1048912659,136431840.9,1645855,565098,7.688180795,637.3056306,1856.160628,0,1058351643,124358500.5,1490793,501187,8.510488943,709.9252834,2111.690134,0
Restasis Multidose,Cyclosporine,1,Overall,83351722.47,995537,124679,63680,83.72538888,668.5305663,1308.91524,0,242008198.3,2608042.083,333544,122135,92.79305724,725.5660371,1981.481134,0
Restasis Multidose,Cyclosporine,1,Allergan Inc.,83351722.47,995537,124679,63680,83.72538888,668.5305663,1308.91524,0,242008198.3,2608042.083,333544,122135,92.79305724,725.5660371,1981.481134,0
Restoril,Temazepam,1,Overall,1545660.27,54550,1224,248,28.50487858,1262.794338,6232.501089,0,1584641.97,50345,1148,229,31.57921676,1380.350148,6919.83393,0
Restoril,Temazepam,1,Mallinckrodt Ph,1545660.27,54550,1224,248,28.50487858,1262.794338,6232.501089,0,1584641.97,50345,1148,229,31.57921676,1380.350148,6919.83393,0
Retacrit,Epoetin Alfa-Epbx,1,Overall,,,,,,,,,12079.35,48,16,12,241.6973414,754.959375,1006.6125,1
Retacrit,Epoetin Alfa-Epbx,1,Pfizer US Pharm,,,,,,,,,12079.35,48,16,12,241.6973414,754.959375,1006.6125,1
Retevmo,Selpercatinib,1,Overall,,,,,,,,,,,,,,,,
Retevmo,Selpercatinib,1,Eli Lilly & Co.,,,,,,,,,,,,,,,,
Retin-A,Tretinoin,1,Overall,1100542.05,581155,17425,9306,1.877534342,63.1587977,118.2615571,0,1315685.4,610830,18904,9793,2.134715041,69.59825434,134.3495762,0
Retin-A,Tretinoin,1,Bausch Health U,1100542.05,581155,17425,9306,1.877534342,63.1587977,118.2615571,0,1315685.4,610830,18904,9793,2.134715041,69.59825434,134.3495762,0
Retin-A Micro,Tretinoin Microspheres,1,Overall,282000.84,20595,483,201,13.68831804,583.8526708,1402.989254,0,273757.79,19810,479,187,13.81946364,571.5193946,1463.945401,0
